"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Mauritius","MUS","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","2.751","","",
"Malawi","MWI","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","16.14","","",
"Malaysia","MYS","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","580","","",
"North America","NAC","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","5668","","",
"Namibia","NAM","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","6.16","","",
"New Caledonia","NCL","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","","",
"Nigeria","NGA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","221","","",
"Nicaragua","NIC","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","156.21","","",
"Netherlands","NLD","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","","",
"Norway","NOR","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","382","","",
"Nepal","NPL","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","198.2","","",
"Nauru","NRU","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","","",
"New Zealand","NZL","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","327","","",
"OECD members","OED","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12667.3","12731.08","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","12756.83","","",
"Oman","OMN","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","","",
"Other small states","OSS","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","506.5815","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","514.7965","527.5065","527.5065","513.5065","513.5065","513.5065","513.5065","513.5065","513.5065","513.5065","513.5065","513.5065","513.5065","510.5065","510.5065","510.5065","510.5065","510.5065","510.5065","510.5065","510.5065","510.5065","510.5065","510.5065","510.5065","510.5065","510.5065","510.5065","510.5065","","",
"Pakistan","PAK","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","","",
"Panama","PAN","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","136.6","","",
"Peru","PER","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","1641","","",
"Philippines","PHL","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","479","","",
"Palau","PLW","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","801","","",
"Poland","POL","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","53.6","","",
"Pre-demographic dividend","PRE","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","3481.64","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3537.005","3539.805","3539.805","3539.805","3539.805","3539.805","3539.805","3539.805","3539.805","3539.805","3539.805","3539.805","3539.805","3539.805","3539.805","3539.805","3539.805","3539.805","3539.805","3539.805","3569.805","3569.805","3569.805","3569.805","3569.805","3569.805","3569.805","3569.805","","",
"Puerto Rico","PRI","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","","",
"Korea, Dem. People's Rep.","PRK","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","67","","",
"Portugal","PRT","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","38","","",
"Paraguay","PRY","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","","",
"West Bank and Gaza","PSE","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","0.812","","",
"Pacific island small states","PSS","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8674.8525","8871.2825","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","8884.4325","","",
"French Polynesia","PYF","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","0.056","","",
"Romania","ROU","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","42.38","","",
"Russian Federation","RUS","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","4312","","",
"Rwanda","RWA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","","",
"South Asia","SAS","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","1952.03","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1999.18","1985.18","1985.18","1985.18","1985.18","1985.18","1985.18","1985.18","1985.18","1985.18","1985.18","1982.18","1982.18","1982.18","1982.18","1982.18","1982.18","1982.18","1982.18","1982.18","1982.18","1982.18","1982.18","1982.18","1982.18","1982.18","1982.18","","",
"Saudi Arabia","SAU","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","","",
"Sudan","SDN","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4","4","4","4","4","","",
"Senegal","SEN","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","25.8","","",
"Singapore","SGP","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","","",
"Solomon Islands","SLB","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","44.7","","",
"Sierra Leone","SLE","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","160","","",
"El Salvador","SLV","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","15.63","","",
"San Marino","SMR","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","","",
"Serbia","SRB","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.407","8.407","8.407","8.407","8.407","8.407","8.407","8.407","8.407","8.407","8.407","8.407","8.407","8.407","","",
"Sub-Saharan Africa (excluding high income)","SSA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3883.761","3883.761","3883.761","3883.761","3883.761","3883.761","3883.761","3883.761","","",
"South Sudan","SSD","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","26","26","26","26","26","26","26","","",
"Sub-Saharan Africa","SSF","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3728.961","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3853.761","3883.761","3883.761","3883.761","3883.761","3883.761","3883.761","3883.761","3883.761","","",
"Small states","SST","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","858.2605","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","969.6355","982.3455","982.3455","968.3455","968.3455","968.3455","968.3455","968.3455","968.3455","968.3455","968.3455","968.3455","968.3455","965.3455","965.3455","965.3455","965.3455","965.3455","965.3455","965.3455","965.3455","965.3455","965.3455","965.3455","965.3455","965.3455","965.3455","965.3455","965.3455","","",
"Sao Tome and Principe","STP","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","2.18","","",
"Suriname","SUR","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","","",
"Slovak Republic","SVK","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","12.6","","",
"Slovenia","SVN","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","18.67","","",
"Sweden","SWE","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","171","","",
"Eswatini","SWZ","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","","",
